season,adp_source,true_adp,episode,seed,draft_slot,strategy,management_mode,regular_rank,regular_wins,points,made_playoffs,champion
2024,Fantasy Football Calculator ADP,True,182,93240182,3,target_intel,frozen_lineup,3,9.0,1200.22,True,False
2024,Fantasy Football Calculator ADP,True,182,93240182,3,target_intel,weekly_lineups,3,9.0,1285.92,True,False
2024,Fantasy Football Calculator ADP,True,182,93240182,3,target_intel,lineups_plus_waivers,4,8.0,1250.5399999999997,True,True
2024,Fantasy Football Calculator ADP,True,182,93240182,3,model_only,frozen_lineup,1,10.0,1303.92,True,False
2024,Fantasy Football Calculator ADP,True,182,93240182,3,model_only,weekly_lineups,1,11.0,1341.1200000000003,True,False
2024,Fantasy Football Calculator ADP,True,182,93240182,3,model_only,lineups_plus_waivers,3,9.0,1320.82,True,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,adp,frozen_lineup,1,12.0,1211.0000000000002,True,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,adp,weekly_lineups,1,12.0,1245.6000000000001,True,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,adp,lineups_plus_waivers,1,10.0,1240.4,True,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,target_intel,frozen_lineup,8,7.0,981.5200000000001,False,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,target_intel,weekly_lineups,9,6.0,1063.12,False,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,target_intel,lineups_plus_waivers,9,5.0,1037.2200000000003,False,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,model_only,frozen_lineup,3,9.0,1303.92,True,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,model_only,weekly_lineups,3,8.0,1288.0199999999998,True,False
2024,Fantasy Football Calculator ADP,True,183,93240183,4,model_only,lineups_plus_waivers,4,8.0,1288.0199999999998,True,False
2024,Fantasy Football Calculator ADP,True,184,93240184,5,adp,frozen_lineup,5,7.0,1301.24,True,False
2024,Fantasy Football Calculator ADP,True,184,93240184,5,adp,weekly_lineups,3,8.0,1378.16,True,False
2024,Fantasy Football Calculator ADP,True,184,93240184,5,adp,lineups_plus_waivers,6,7.0,1293.02,True,True
2024,Fantasy Football Calculator ADP,True,184,93240184,5,target_intel,frozen_lineup,2,10.0,1307.5199999999998,True,False
2024,Fantasy Football Calculator ADP,True,184,93240184,5,target_intel,weekly_lineups,2,11.0,1391.12,True,False
2024,Fantasy Football Calculator ADP,True,184,93240184,5,target_intel,lineups_plus_waivers,2,11.0,1417.92,True,False
2024,Fantasy Football Calculator ADP,True,184,93240184,5,model_only,frozen_lineup,5,8.0,1297.72,True,False
2024,Fantasy Football Calculator ADP,True,184,93240184,5,model_only,weekly_lineups,5,8.0,1291.32,True,False
2024,Fantasy Football Calculator ADP,True,184,93240184,5,model_only,lineups_plus_waivers,8,6.0,1301.12,False,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,adp,frozen_lineup,9,5.0,1054.28,False,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,adp,weekly_lineups,11,5.0,1072.62,False,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,adp,lineups_plus_waivers,2,9.0,1133.5400000000002,True,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,target_intel,frozen_lineup,11,5.0,941.4200000000001,False,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,target_intel,weekly_lineups,12,1.0,1063.54,False,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,target_intel,lineups_plus_waivers,11,4.0,1140.2200000000003,False,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,model_only,frozen_lineup,4,8.0,1330.42,True,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,model_only,weekly_lineups,3,8.0,1424.74,True,False
2024,Fantasy Football Calculator ADP,True,185,93240185,6,model_only,lineups_plus_waivers,4,7.0,1381.6000000000001,True,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,adp,frozen_lineup,11,5.0,1011.78,False,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,adp,weekly_lineups,7,7.0,1121.1599999999999,False,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,adp,lineups_plus_waivers,10,5.0,1116.12,False,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,target_intel,frozen_lineup,8,7.0,1195.72,False,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,target_intel,weekly_lineups,9,6.0,1227.42,False,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,target_intel,lineups_plus_waivers,10,6.0,1251.92,False,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,model_only,frozen_lineup,5,7.0,1229.22,True,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,model_only,weekly_lineups,6,7.0,1301.42,True,False
2024,Fantasy Football Calculator ADP,True,186,93240186,7,model_only,lineups_plus_waivers,6,7.0,1262.92,True,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,adp,frozen_lineup,8,7.0,1081.06,False,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,adp,weekly_lineups,8,6.0,1077.6599999999999,False,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,adp,lineups_plus_waivers,10,5.0,1039.24,False,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,target_intel,frozen_lineup,3,9.0,1224.02,True,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,target_intel,weekly_lineups,6,8.0,1232.42,True,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,target_intel,lineups_plus_waivers,8,6.0,1231.62,False,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,model_only,frozen_lineup,3,10.0,1304.1200000000001,True,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,model_only,weekly_lineups,3,9.0,1390.52,True,False
2024,Fantasy Football Calculator ADP,True,187,93240187,8,model_only,lineups_plus_waivers,3,8.0,1356.7200000000003,True,False
2024,Fantasy Football Calculator ADP,True,188,93240188,9,adp,frozen_lineup,9,5.0,1170.44,False,False
2024,Fantasy Football Calculator ADP,True,188,93240188,9,adp,weekly_lineups,7,7.0,1313.92,False,False
2024,Fantasy Football Calculator ADP,True,188,93240188,9,adp,lineups_plus_waivers,5,8.0,1367.1399999999999,True,True
2024,Fantasy Football Calculator ADP,True,188,93240188,9,target_intel,frozen_lineup,3,10.0,1247.64,True,False
2024,Fantasy Football Calculator ADP,True,188,93240188,9,target_intel,weekly_lineups,4,8.0,1316.46,True,False
2024,Fantasy Football Calculator ADP,True,188,93240188,9,target_intel,lineups_plus_waivers,4,7.0,1288.8600000000001,True,False
2024,Fantasy Football Calculator ADP,True,188,93240188,9,model_only,frozen_lineup,8,7.0,1302.52,False,False
2024,Fantasy Football Calculator ADP,True,188,93240188,9,model_only,weekly_lineups,3,9.0,1412.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,188,93240188,9,model_only,lineups_plus_waivers,3,10.0,1393.32,True,False
2024,Fantasy Football Calculator ADP,True,189,93240189,10,adp,frozen_lineup,1,11.0,1203.8799999999999,True,False
2024,Fantasy Football Calculator ADP,True,189,93240189,10,adp,weekly_lineups,2,10.0,1262.94,True,True
2024,Fantasy Football Calculator ADP,True,189,93240189,10,adp,lineups_plus_waivers,2,9.0,1280.9199999999998,True,True
2024,Fantasy Football Calculator ADP,True,189,93240189,10,target_intel,frozen_lineup,4,8.0,1197.02,True,False
2024,Fantasy Football Calculator ADP,True,189,93240189,10,target_intel,weekly_lineups,8,7.0,1248.7399999999998,False,False
2024,Fantasy Football Calculator ADP,True,189,93240189,10,target_intel,lineups_plus_waivers,7,7.0,1223.0199999999998,False,False
2024,Fantasy Football Calculator ADP,True,189,93240189,10,model_only,frozen_lineup,2,10.0,1276.02,True,False
2024,Fantasy Football Calculator ADP,True,189,93240189,10,model_only,weekly_lineups,6,7.0,1346.82,True,False
2024,Fantasy Football Calculator ADP,True,189,93240189,10,model_only,lineups_plus_waivers,10,4.0,1305.98,False,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,adp,frozen_lineup,8,6.0,1129.6200000000001,False,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,adp,weekly_lineups,4,8.0,1285.6000000000001,True,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,adp,lineups_plus_waivers,6,7.0,1251.0,True,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,target_intel,frozen_lineup,2,9.0,1177.0200000000002,True,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,target_intel,weekly_lineups,2,10.0,1267.1400000000003,True,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,target_intel,lineups_plus_waivers,2,9.0,1222.4199999999998,True,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,model_only,frozen_lineup,3,9.0,1282.22,True,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,model_only,weekly_lineups,2,10.0,1341.14,True,False
2024,Fantasy Football Calculator ADP,True,190,93240190,11,model_only,lineups_plus_waivers,3,9.0,1341.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,191,93240191,12,adp,frozen_lineup,1,10.0,1357.8000000000004,True,False
2024,Fantasy Football Calculator ADP,True,191,93240191,12,adp,weekly_lineups,2,10.0,1382.38,True,False
2024,Fantasy Football Calculator ADP,True,191,93240191,12,adp,lineups_plus_waivers,2,9.0,1409.7800000000002,True,False
2024,Fantasy Football Calculator ADP,True,191,93240191,12,target_intel,frozen_lineup,1,10.0,1472.3200000000002,True,True
2024,Fantasy Football Calculator ADP,True,191,93240191,12,target_intel,weekly_lineups,1,10.0,1491.02,True,False
2024,Fantasy Football Calculator ADP,True,191,93240191,12,target_intel,lineups_plus_waivers,1,9.0,1509.02,True,False
2024,Fantasy Football Calculator ADP,True,191,93240191,12,model_only,frozen_lineup,4,9.0,1332.82,True,False
2024,Fantasy Football Calculator ADP,True,191,93240191,12,model_only,weekly_lineups,3,8.0,1339.12,True,False
2024,Fantasy Football Calculator ADP,True,191,93240191,12,model_only,lineups_plus_waivers,5,8.0,1362.42,True,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,adp,frozen_lineup,8,7.0,1008.0000000000002,False,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,adp,weekly_lineups,9,7.0,1114.4,False,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,adp,lineups_plus_waivers,4,8.0,1125.2,True,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,target_intel,frozen_lineup,3,8.0,1425.0200000000002,True,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,target_intel,weekly_lineups,1,9.0,1391.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,target_intel,lineups_plus_waivers,2,9.0,1391.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,model_only,frozen_lineup,8,6.0,1325.6200000000001,False,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,model_only,weekly_lineups,8,6.0,1350.2199999999998,False,False
2024,Fantasy Football Calculator ADP,True,192,93240192,1,model_only,lineups_plus_waivers,4,7.0,1378.4199999999998,True,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,adp,frozen_lineup,8,6.0,995.9600000000002,False,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,adp,weekly_lineups,9,6.0,1080.6,False,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,adp,lineups_plus_waivers,9,5.0,1038.84,False,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,target_intel,frozen_lineup,3,9.0,1263.94,True,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,target_intel,weekly_lineups,6,7.0,1312.54,True,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,target_intel,lineups_plus_waivers,3,8.0,1312.8200000000002,True,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,model_only,frozen_lineup,2,10.0,1296.5200000000002,True,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,model_only,weekly_lineups,1,10.0,1405.6200000000003,True,False
2024,Fantasy Football Calculator ADP,True,193,93240193,2,model_only,lineups_plus_waivers,2,10.0,1372.48,True,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,adp,frozen_lineup,3,9.0,1312.5800000000002,True,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,adp,weekly_lineups,5,8.0,1315.3600000000001,True,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,adp,lineups_plus_waivers,4,8.0,1320.6599999999999,True,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,target_intel,frozen_lineup,8,6.0,1106.3400000000001,False,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,target_intel,weekly_lineups,8,6.0,1217.2399999999998,False,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,target_intel,lineups_plus_waivers,8,6.0,1219.1399999999999,False,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,model_only,frozen_lineup,2,10.0,1287.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,model_only,weekly_lineups,2,9.0,1333.62,True,False
2024,Fantasy Football Calculator ADP,True,194,93240194,3,model_only,lineups_plus_waivers,1,11.0,1336.2200000000003,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,adp,frozen_lineup,5,8.0,1125.24,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,adp,weekly_lineups,2,9.0,1227.3400000000001,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,adp,lineups_plus_waivers,3,9.0,1252.8400000000001,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,target_intel,frozen_lineup,4,9.0,1281.4199999999998,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,target_intel,weekly_lineups,4,8.0,1292.7199999999998,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,target_intel,lineups_plus_waivers,6,7.0,1282.6000000000001,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,model_only,frozen_lineup,3,10.0,1326.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,model_only,weekly_lineups,2,11.0,1368.12,True,False
2024,Fantasy Football Calculator ADP,True,195,93240195,4,model_only,lineups_plus_waivers,2,11.0,1378.42,True,False
2024,Fantasy Football Calculator ADP,True,196,93240196,5,adp,frozen_lineup,5,8.5,1181.72,True,False
2024,Fantasy Football Calculator ADP,True,196,93240196,5,adp,weekly_lineups,3,8.0,1271.82,True,False
2024,Fantasy Football Calculator ADP,True,196,93240196,5,adp,lineups_plus_waivers,5,8.0,1187.52,True,False
2024,Fantasy Football Calculator ADP,True,196,93240196,5,target_intel,frozen_lineup,3,9.0,1105.7199999999998,True,False
2024,Fantasy Football Calculator ADP,True,196,93240196,5,target_intel,weekly_lineups,4,8.0,1111.92,True,False
2024,Fantasy Football Calculator ADP,True,196,93240196,5,target_intel,lineups_plus_waivers,8,7.0,1119.02,False,False
2024,Fantasy Football Calculator ADP,True,196,93240196,5,model_only,frozen_lineup,1,11.0,1326.52,True,False
2024,Fantasy Football Calculator ADP,True,196,93240196,5,model_only,weekly_lineups,2,10.0,1406.1200000000003,True,True
2024,Fantasy Football Calculator ADP,True,196,93240196,5,model_only,lineups_plus_waivers,1,10.0,1413.8999999999999,True,True
2024,Fantasy Football Calculator ADP,True,197,93240197,6,adp,frozen_lineup,5,9.0,1135.7,True,False
2024,Fantasy Football Calculator ADP,True,197,93240197,6,adp,weekly_lineups,5,9.0,1250.6000000000001,True,False
2024,Fantasy Football Calculator ADP,True,197,93240197,6,adp,lineups_plus_waivers,3,9.0,1274.1600000000003,True,False
2024,Fantasy Football Calculator ADP,True,197,93240197,6,target_intel,frozen_lineup,11,4.0,1027.72,False,False
2024,Fantasy Football Calculator ADP,True,197,93240197,6,target_intel,weekly_lineups,10,4.0,1162.0200000000002,False,False
2024,Fantasy Football Calculator ADP,True,197,93240197,6,target_intel,lineups_plus_waivers,4,8.0,1209.92,True,False
2024,Fantasy Football Calculator ADP,True,197,93240197,6,model_only,frozen_lineup,1,9.5,1302.8200000000002,True,False
2024,Fantasy Football Calculator ADP,True,197,93240197,6,model_only,weekly_lineups,4,8.0,1331.9200000000003,True,False
2024,Fantasy Football Calculator ADP,True,197,93240197,6,model_only,lineups_plus_waivers,2,9.0,1321.52,True,False
2024,Fantasy Football Calculator ADP,True,198,93240198,7,adp,frozen_lineup,1,10.0,1313.26,True,False
2024,Fantasy Football Calculator ADP,True,198,93240198,7,adp,weekly_lineups,2,9.0,1332.7,True,True
2024,Fantasy Football Calculator ADP,True,198,93240198,7,adp,lineups_plus_waivers,1,10.0,1306.4,True,True
2024,Fantasy Football Calculator ADP,True,198,93240198,7,target_intel,frozen_lineup,9,6.0,1153.6200000000001,False,False
2024,Fantasy Football Calculator ADP,True,198,93240198,7,target_intel,weekly_lineups,9,6.0,1218.2200000000003,False,False
2024,Fantasy Football Calculator ADP,True,198,93240198,7,target_intel,lineups_plus_waivers,10,5.0,1221.42,False,False
2024,Fantasy Football Calculator ADP,True,198,93240198,7,model_only,frozen_lineup,5,8.0,1252.2199999999998,True,False
2024,Fantasy Football Calculator ADP,True,198,93240198,7,model_only,weekly_lineups,7,7.0,1374.8200000000002,False,False
2024,Fantasy Football Calculator ADP,True,198,93240198,7,model_only,lineups_plus_waivers,2,9.0,1351.4200000000003,True,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,adp,frozen_lineup,5,8.0,1190.0,True,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,adp,weekly_lineups,4,8.0,1233.3,True,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,adp,lineups_plus_waivers,8,6.0,1172.4,False,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,target_intel,frozen_lineup,4,8.0,1278.9199999999998,True,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,target_intel,weekly_lineups,3,8.0,1276.7400000000002,True,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,target_intel,lineups_plus_waivers,6,6.0,1262.4199999999998,True,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,model_only,frozen_lineup,4,9.0,1290.32,True,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,model_only,weekly_lineups,1,10.0,1367.92,True,False
2024,Fantasy Football Calculator ADP,True,199,93240199,8,model_only,lineups_plus_waivers,1,10.0,1381.02,True,False
2024,Fantasy Football Calculator ADP,True,200,93240200,9,adp,frozen_lineup,1,11.0,1277.8600000000004,True,False
2024,Fantasy Football Calculator ADP,True,200,93240200,9,adp,weekly_lineups,1,9.0,1362.96,True,False
2024,Fantasy Football Calculator ADP,True,200,93240200,9,adp,lineups_plus_waivers,1,10.0,1303.16,True,True
2024,Fantasy Football Calculator ADP,True,200,93240200,9,target_intel,frozen_lineup,6,7.0,1251.62,True,False
2024,Fantasy Football Calculator ADP,True,200,93240200,9,target_intel,weekly_lineups,4,10.0,1308.32,True,False
2024,Fantasy Football Calculator ADP,True,200,93240200,9,target_intel,lineups_plus_waivers,1,11.0,1248.6,True,False
2024,Fantasy Football Calculator ADP,True,200,93240200,9,model_only,frozen_lineup,2,10.0,1246.02,True,False
2024,Fantasy Football Calculator ADP,True,200,93240200,9,model_only,weekly_lineups,3,8.0,1370.52,True,False
2024,Fantasy Football Calculator ADP,True,200,93240200,9,model_only,lineups_plus_waivers,3,9.0,1377.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,adp,frozen_lineup,11,5.0,954.02,False,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,adp,weekly_lineups,11,5.0,1076.48,False,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,adp,lineups_plus_waivers,11,5.0,1063.58,False,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,target_intel,frozen_lineup,2,9.0,1357.0200000000002,True,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,target_intel,weekly_lineups,4,8.0,1323.64,True,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,target_intel,lineups_plus_waivers,2,9.0,1326.3200000000004,True,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,model_only,frozen_lineup,2,11.0,1329.9199999999998,True,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,model_only,weekly_lineups,2,10.0,1407.42,True,False
2024,Fantasy Football Calculator ADP,True,201,93240201,10,model_only,lineups_plus_waivers,2,10.0,1362.6800000000003,True,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,adp,frozen_lineup,5,8.0,989.6199999999999,True,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,adp,weekly_lineups,6,9.0,1099.42,True,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,adp,lineups_plus_waivers,7,7.0,1105.98,False,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,target_intel,frozen_lineup,8,6.0,1252.92,False,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,target_intel,weekly_lineups,9,5.0,1285.98,False,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,target_intel,lineups_plus_waivers,11,4.0,1233.28,False,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,model_only,frozen_lineup,5,8.0,1333.8200000000002,True,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,model_only,weekly_lineups,1,9.0,1499.0400000000002,True,False
2024,Fantasy Football Calculator ADP,True,202,93240202,11,model_only,lineups_plus_waivers,2,9.0,1468.92,True,False
2024,Fantasy Football Calculator ADP,True,203,93240203,12,adp,frozen_lineup,10,5.0,910.0200000000001,False,False
2024,Fantasy Football Calculator ADP,True,203,93240203,12,adp,weekly_lineups,11,5.0,1059.82,False,False
2024,Fantasy Football Calculator ADP,True,203,93240203,12,adp,lineups_plus_waivers,12,4.0,1074.8799999999999,False,False
2024,Fantasy Football Calculator ADP,True,203,93240203,12,target_intel,frozen_lineup,2,10.0,1272.2200000000003,True,True
2024,Fantasy Football Calculator ADP,True,203,93240203,12,target_intel,weekly_lineups,4,8.0,1291.52,True,False
2024,Fantasy Football Calculator ADP,True,203,93240203,12,target_intel,lineups_plus_waivers,4,7.0,1236.82,True,False
2024,Fantasy Football Calculator ADP,True,203,93240203,12,model_only,frozen_lineup,1,11.0,1317.12,True,False
2024,Fantasy Football Calculator ADP,True,203,93240203,12,model_only,weekly_lineups,1,10.0,1303.9199999999998,True,False
2024,Fantasy Football Calculator ADP,True,203,93240203,12,model_only,lineups_plus_waivers,5,8.0,1291.1200000000001,True,False
2024,Fantasy Football Calculator ADP,True,204,93240204,1,adp,frozen_lineup,12,4.0,993.96,False,False
2024,Fantasy Football Calculator ADP,True,204,93240204,1,adp,weekly_lineups,11,4.0,925.06,False,False
2024,Fantasy Football Calculator ADP,True,204,93240204,1,adp,lineups_plus_waivers,11,5.0,953.1399999999999,False,False
2024,Fantasy Football Calculator ADP,True,204,93240204,1,target_intel,frozen_lineup,1,9.0,1326.42,True,True
2024,Fantasy Football Calculator ADP,True,204,93240204,1,target_intel,weekly_lineups,1,10.0,1396.72,True,False
2024,Fantasy Football Calculator ADP,True,204,93240204,1,target_intel,lineups_plus_waivers,1,10.0,1396.72,True,False
2024,Fantasy Football Calculator ADP,True,204,93240204,1,model_only,frozen_lineup,2,10.0,1355.1200000000001,True,False
2024,Fantasy Football Calculator ADP,True,204,93240204,1,model_only,weekly_lineups,2,9.0,1370.72,True,False
2024,Fantasy Football Calculator ADP,True,204,93240204,1,model_only,lineups_plus_waivers,1,10.0,1402.62,True,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,adp,frozen_lineup,10,5.0,1000.48,False,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,adp,weekly_lineups,8,7.0,1117.98,False,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,adp,lineups_plus_waivers,10,6.0,1113.1200000000001,False,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,target_intel,frozen_lineup,1,11.0,1300.1399999999999,True,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,target_intel,weekly_lineups,3,8.0,1300.7400000000002,True,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,target_intel,lineups_plus_waivers,2,9.0,1320.0200000000002,True,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,model_only,frozen_lineup,5,8.0,1326.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,model_only,weekly_lineups,5,7.0,1345.32,True,False
2024,Fantasy Football Calculator ADP,True,205,93240205,2,model_only,lineups_plus_waivers,5,7.0,1343.1200000000001,True,False
2024,Fantasy Football Calculator ADP,True,206,93240206,3,adp,frozen_lineup,6,8.0,1256.34,True,False
2024,Fantasy Football Calculator ADP,True,206,93240206,3,adp,weekly_lineups,4,9.0,1360.84,True,False
2024,Fantasy Football Calculator ADP,True,206,93240206,3,adp,lineups_plus_waivers,1,10.0,1378.54,True,False
2024,Fantasy Football Calculator ADP,True,206,93240206,3,target_intel,frozen_lineup,5,7.0,1285.52,True,False
2024,Fantasy Football Calculator ADP,True,206,93240206,3,target_intel,weekly_lineups,4,8.0,1286.92,True,False
2024,Fantasy Football Calculator ADP,True,206,93240206,3,target_intel,lineups_plus_waivers,5,8.0,1269.72,True,True
2024,Fantasy Football Calculator ADP,True,206,93240206,3,model_only,frozen_lineup,1,10.0,1243.52,True,False
2024,Fantasy Football Calculator ADP,True,206,93240206,3,model_only,weekly_lineups,2,10.0,1295.9200000000003,True,False
2024,Fantasy Football Calculator ADP,True,206,93240206,3,model_only,lineups_plus_waivers,2,9.0,1313.32,True,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,adp,frozen_lineup,12,1.0,832.8,False,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,adp,weekly_lineups,11,5.0,1018.46,False,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,adp,lineups_plus_waivers,12,4.0,932.58,False,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,target_intel,frozen_lineup,5,7.0,1156.74,True,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,target_intel,weekly_lineups,7,6.0,1239.04,False,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,target_intel,lineups_plus_waivers,12,4.0,1247.72,False,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,model_only,frozen_lineup,7,7.0,1230.2200000000003,False,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,model_only,weekly_lineups,7,7.0,1260.0200000000002,False,False
2024,Fantasy Football Calculator ADP,True,207,93240207,4,model_only,lineups_plus_waivers,9,5.0,1265.3,False,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,adp,frozen_lineup,11,4.0,1001.8,False,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,adp,weekly_lineups,10,5.0,1089.76,False,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,adp,lineups_plus_waivers,12,4.0,1053.8600000000001,False,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,target_intel,frozen_lineup,2,10.0,1348.22,True,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,target_intel,weekly_lineups,6,8.0,1321.32,True,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,target_intel,lineups_plus_waivers,3,10.0,1321.32,True,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,model_only,frozen_lineup,1,10.0,1326.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,model_only,weekly_lineups,2,8.0,1357.2199999999998,True,False
2024,Fantasy Football Calculator ADP,True,208,93240208,5,model_only,lineups_plus_waivers,2,10.0,1385.8200000000002,True,True
2024,Fantasy Football Calculator ADP,True,209,93240209,6,adp,frozen_lineup,10,5.0,986.7,False,False
