season,adp_source,true_adp,episode,seed,draft_slot,strategy,regular_rank,regular_wins,managed_points,oracle_lineup_points,made_playoffs,champion
2024,Fantasy Football Calculator ADP,True,289,93240289,2,model_only,4,8.0,1302.22,1607.9200000000003,True,False
2024,Fantasy Football Calculator ADP,True,290,93240290,3,adp,8,6.0,1173.1599999999999,1474.9399999999998,False,False
2024,Fantasy Football Calculator ADP,True,290,93240290,3,target_intel,2,10.0,1401.92,1836.1800000000003,True,False
2024,Fantasy Football Calculator ADP,True,290,93240290,3,model_only,2,9.0,1360.22,1647.8200000000002,True,True
2024,Fantasy Football Calculator ADP,True,291,93240291,4,adp,1,9.0,1314.4600000000003,1646.96,True,True
2024,Fantasy Football Calculator ADP,True,291,93240291,4,target_intel,11,5.0,1082.84,1387.7599999999998,False,False
2024,Fantasy Football Calculator ADP,True,291,93240291,4,model_only,4,8.0,1360.32,1704.8799999999999,True,False
2024,Fantasy Football Calculator ADP,True,292,93240292,5,adp,9,5.0,1090.74,1437.94,False,False
2024,Fantasy Football Calculator ADP,True,292,93240292,5,target_intel,5,8.0,1178.2400000000002,1468.4399999999998,True,False
2024,Fantasy Football Calculator ADP,True,292,93240292,5,model_only,2,9.0,1368.8,1706.66,True,False
2024,Fantasy Football Calculator ADP,True,293,93240293,6,adp,7,7.0,1213.5,1481.6200000000001,False,False
2024,Fantasy Football Calculator ADP,True,293,93240293,6,target_intel,11,5.0,1126.3400000000001,1444.0800000000002,False,False
2024,Fantasy Football Calculator ADP,True,293,93240293,6,model_only,2,9.0,1348.52,1672.24,True,False
2024,Fantasy Football Calculator ADP,True,294,93240294,7,adp,2,9.0,1417.42,1665.06,True,True
2024,Fantasy Football Calculator ADP,True,294,93240294,7,target_intel,3,10.0,1348.8,1528.9600000000003,True,False
2024,Fantasy Football Calculator ADP,True,294,93240294,7,model_only,3,8.0,1364.92,1656.4,True,False
2024,Fantasy Football Calculator ADP,True,295,93240295,8,adp,4,8.0,1307.54,1645.8000000000002,True,False
2024,Fantasy Football Calculator ADP,True,295,93240295,8,target_intel,11,4.0,1115.1200000000001,1422.08,False,False
2024,Fantasy Football Calculator ADP,True,295,93240295,8,model_only,1,13.0,1394.1200000000001,1666.9800000000002,True,False
2024,Fantasy Football Calculator ADP,True,296,93240296,9,adp,4,8.0,1453.16,1762.92,True,False
2024,Fantasy Football Calculator ADP,True,296,93240296,9,target_intel,1,12.0,1353.8999999999999,1713.0600000000006,True,False
2024,Fantasy Football Calculator ADP,True,296,93240296,9,model_only,2,9.0,1346.4199999999998,1620.1399999999999,True,False
2024,Fantasy Football Calculator ADP,True,297,93240297,10,adp,9,7.0,1189.64,1538.2000000000003,False,False
2024,Fantasy Football Calculator ADP,True,297,93240297,10,target_intel,5,9.0,1295.42,1549.6599999999999,True,False
2024,Fantasy Football Calculator ADP,True,297,93240297,10,model_only,3,9.0,1335.9,1597.1200000000001,True,False
2024,Fantasy Football Calculator ADP,True,298,93240298,11,adp,4,8.0,1410.58,1729.6999999999998,True,False
2024,Fantasy Football Calculator ADP,True,298,93240298,11,target_intel,3,8.0,1290.6200000000001,1531.2200000000003,True,False
2024,Fantasy Football Calculator ADP,True,298,93240298,11,model_only,2,10.0,1301.6799999999998,1673.2599999999998,True,False
2024,Fantasy Football Calculator ADP,True,299,93240299,12,adp,5,8.0,1190.6000000000004,1496.1799999999998,True,False
2024,Fantasy Football Calculator ADP,True,299,93240299,12,target_intel,1,11.0,1335.3199999999997,1623.26,True,False
2024,Fantasy Football Calculator ADP,True,299,93240299,12,model_only,7,6.0,1326.92,1721.62,False,False
2024,Fantasy Football Calculator ADP,True,300,93240300,1,adp,5,7.0,1242.8,1494.5200000000007,True,False
2024,Fantasy Football Calculator ADP,True,300,93240300,1,target_intel,3,8.0,1288.54,1570.6599999999999,True,False
2024,Fantasy Football Calculator ADP,True,300,93240300,1,model_only,1,10.0,1244.48,1654.36,True,False
2024,Fantasy Football Calculator ADP,True,301,93240301,2,adp,10,5.0,1033.0800000000002,1348.32,False,False
2024,Fantasy Football Calculator ADP,True,301,93240301,2,target_intel,4,8.0,1369.52,1674.6200000000001,True,False
2024,Fantasy Football Calculator ADP,True,301,93240301,2,model_only,4,8.0,1265.12,1645.7400000000005,True,False
2024,Fantasy Football Calculator ADP,True,302,93240302,3,adp,4,9.0,1293.7800000000002,1664.96,True,False
2024,Fantasy Football Calculator ADP,True,302,93240302,3,target_intel,9,6.0,1320.3400000000001,1594.12,False,False
2024,Fantasy Football Calculator ADP,True,302,93240302,3,model_only,5,8.0,1279.98,1741.0600000000002,True,False
2024,Fantasy Football Calculator ADP,True,303,93240303,4,adp,6,7.0,1313.4,1647.5200000000002,True,False
2024,Fantasy Football Calculator ADP,True,303,93240303,4,target_intel,2,10.0,1287.1200000000001,1701.4799999999998,True,False
2024,Fantasy Football Calculator ADP,True,303,93240303,4,model_only,1,12.0,1431.9399999999998,1678.34,True,False
2024,Fantasy Football Calculator ADP,True,304,93240304,5,adp,9,6.0,1140.0400000000002,1566.92,False,False
2024,Fantasy Football Calculator ADP,True,304,93240304,5,target_intel,4,8.0,1251.3400000000001,1619.5000000000002,True,False
2024,Fantasy Football Calculator ADP,True,304,93240304,5,model_only,1,10.0,1327.8799999999999,1673.96,True,False
2024,Fantasy Football Calculator ADP,True,305,93240305,6,adp,9,5.0,1035.56,1377.5400000000002,False,False
2024,Fantasy Football Calculator ADP,True,305,93240305,6,target_intel,7,7.0,1260.9199999999998,1620.7800000000002,False,False
2024,Fantasy Football Calculator ADP,True,305,93240305,6,model_only,2,8.0,1413.2200000000003,1689.9400000000005,True,False
2024,Fantasy Football Calculator ADP,True,306,93240306,7,adp,3,9.0,1238.5,1568.9,True,False
2024,Fantasy Football Calculator ADP,True,306,93240306,7,target_intel,7,7.0,1260.1200000000001,1654.2800000000004,False,False
2024,Fantasy Football Calculator ADP,True,306,93240306,7,model_only,1,11.0,1411.48,1720.36,True,False
2024,Fantasy Football Calculator ADP,True,307,93240307,8,adp,12,4.0,1091.6599999999999,1464.4600000000003,False,False
2024,Fantasy Football Calculator ADP,True,307,93240307,8,target_intel,3,9.0,1232.3200000000002,1697.2600000000002,True,False
2024,Fantasy Football Calculator ADP,True,307,93240307,8,model_only,2,9.0,1329.52,1651.4200000000003,True,False
2024,Fantasy Football Calculator ADP,True,308,93240308,9,adp,10,5.0,1128.22,1482.3199999999997,False,False
2024,Fantasy Football Calculator ADP,True,308,93240308,9,target_intel,1,10.0,1381.7999999999997,1659.74,True,False
2024,Fantasy Football Calculator ADP,True,308,93240308,9,model_only,5,8.0,1377.8000000000002,1637.7600000000002,True,False
2024,Fantasy Football Calculator ADP,True,309,93240309,10,adp,1,11.0,1489.42,1767.8400000000004,True,False
2024,Fantasy Football Calculator ADP,True,309,93240309,10,target_intel,7,6.0,1159.0,1447.46,False,False
2024,Fantasy Football Calculator ADP,True,309,93240309,10,model_only,1,11.0,1371.52,1595.52,True,False
2024,Fantasy Football Calculator ADP,True,310,93240310,11,adp,1,10.0,1179.6,1486.24,True,False
2024,Fantasy Football Calculator ADP,True,310,93240310,11,target_intel,1,9.0,1364.44,1740.1999999999998,True,False
2024,Fantasy Football Calculator ADP,True,310,93240310,11,model_only,4,9.0,1358.6000000000001,1602.2600000000002,True,False
2024,Fantasy Football Calculator ADP,True,311,93240311,12,adp,11,3.0,1073.26,1486.4599999999998,False,False
2024,Fantasy Football Calculator ADP,True,311,93240311,12,target_intel,6,8.0,1279.8200000000002,1539.5000000000002,True,False
2024,Fantasy Football Calculator ADP,True,311,93240311,12,model_only,1,9.0,1350.02,1636.5200000000002,True,False
2024,Fantasy Football Calculator ADP,True,312,93240312,1,adp,11,4.0,991.1599999999999,1329.6,False,False
2024,Fantasy Football Calculator ADP,True,312,93240312,1,target_intel,1,9.0,1228.1200000000001,1598.4200000000003,True,False
2024,Fantasy Football Calculator ADP,True,312,93240312,1,model_only,2,9.0,1364.1200000000001,1708.44,True,False
2024,Fantasy Football Calculator ADP,True,313,93240313,2,adp,12,2.0,994.72,1367.2200000000003,False,False
2024,Fantasy Football Calculator ADP,True,313,93240313,2,target_intel,6,6.0,1230.8200000000002,1537.12,True,False
2024,Fantasy Football Calculator ADP,True,313,93240313,2,model_only,5,8.0,1374.52,1756.9400000000003,True,False
2024,Fantasy Football Calculator ADP,True,314,93240314,3,adp,8,7.0,1115.7200000000003,1401.9,False,False
2024,Fantasy Football Calculator ADP,True,314,93240314,3,target_intel,1,11.0,1307.34,1679.8999999999999,True,False
2024,Fantasy Football Calculator ADP,True,314,93240314,3,model_only,2,8.0,1288.92,1588.3600000000001,True,False
2024,Fantasy Football Calculator ADP,True,315,93240315,4,adp,3,9.0,1297.7000000000003,1568.1399999999999,True,False
2024,Fantasy Football Calculator ADP,True,315,93240315,4,target_intel,3,9.0,1328.32,1710.3000000000002,True,False
2024,Fantasy Football Calculator ADP,True,315,93240315,4,model_only,1,10.0,1357.38,1743.94,True,False
2024,Fantasy Football Calculator ADP,True,316,93240316,5,adp,8,6.0,1162.36,1404.9400000000003,False,False
2024,Fantasy Football Calculator ADP,True,316,93240316,5,target_intel,3,8.0,1259.8199999999997,1607.6799999999998,True,False
2024,Fantasy Football Calculator ADP,True,316,93240316,5,model_only,6,7.0,1289.98,1687.3600000000001,True,False
2024,Fantasy Football Calculator ADP,True,317,93240317,6,adp,4,8.0,1295.98,1624.1999999999998,True,False
2024,Fantasy Football Calculator ADP,True,317,93240317,6,target_intel,5,8.0,1251.24,1627.5,True,False
2024,Fantasy Football Calculator ADP,True,317,93240317,6,model_only,3,9.0,1262.32,1545.68,True,False
2024,Fantasy Football Calculator ADP,True,318,93240318,7,adp,7,6.0,1290.6200000000001,1684.78,False,False
2024,Fantasy Football Calculator ADP,True,318,93240318,7,target_intel,5,6.0,1369.8200000000002,1633.48,True,False
2024,Fantasy Football Calculator ADP,True,318,93240318,7,model_only,1,11.0,1374.0800000000002,1699.96,True,False
2024,Fantasy Football Calculator ADP,True,319,93240319,8,adp,9,6.0,1252.88,1686.3,False,False
2024,Fantasy Football Calculator ADP,True,319,93240319,8,target_intel,9,6.0,1199.64,1448.6,False,False
2024,Fantasy Football Calculator ADP,True,319,93240319,8,model_only,1,9.0,1341.6200000000001,1632.52,True,False
2024,Fantasy Football Calculator ADP,True,320,93240320,9,adp,12,3.0,1119.8000000000002,1436.2199999999998,False,False
2024,Fantasy Football Calculator ADP,True,320,93240320,9,target_intel,6,7.0,1301.1000000000001,1566.92,True,False
2024,Fantasy Football Calculator ADP,True,320,93240320,9,model_only,3,9.0,1314.8200000000002,1566.3999999999999,True,False
2024,Fantasy Football Calculator ADP,True,321,93240321,10,adp,5,8.0,1114.7599999999998,1424.4800000000005,True,False
2024,Fantasy Football Calculator ADP,True,321,93240321,10,target_intel,3,9.0,1257.6,1666.0600000000002,True,False
2024,Fantasy Football Calculator ADP,True,321,93240321,10,model_only,2,9.0,1335.78,1608.8600000000001,True,False
2024,Fantasy Football Calculator ADP,True,322,93240322,11,adp,3,9.0,1383.36,1640.92,True,False
2024,Fantasy Football Calculator ADP,True,322,93240322,11,target_intel,4,8.0,1297.44,1538.3000000000002,True,False
2024,Fantasy Football Calculator ADP,True,322,93240322,11,model_only,5,7.0,1409.92,1642.62,True,False
2024,Fantasy Football Calculator ADP,True,323,93240323,12,adp,9,5.5,1171.2000000000003,1632.14,False,False
2024,Fantasy Football Calculator ADP,True,323,93240323,12,target_intel,2,9.0,1430.4800000000002,1807.0400000000002,True,False
2024,Fantasy Football Calculator ADP,True,323,93240323,12,model_only,4,8.0,1424.92,1762.1,True,False
2024,Fantasy Football Calculator ADP,True,324,93240324,1,adp,7,7.0,1227.9,1460.56,False,False
2024,Fantasy Football Calculator ADP,True,324,93240324,1,target_intel,9,6.0,1231.64,1534.8200000000002,False,False
2024,Fantasy Football Calculator ADP,True,324,93240324,1,model_only,4,8.0,1337.22,1618.38,True,False
2024,Fantasy Football Calculator ADP,True,325,93240325,2,adp,5,8.0,1073.0,1402.3000000000002,True,False
2024,Fantasy Football Calculator ADP,True,325,93240325,2,target_intel,8,6.0,1378.92,1629.96,False,False
2024,Fantasy Football Calculator ADP,True,325,93240325,2,model_only,3,9.0,1313.8200000000002,1743.1200000000001,True,False
2024,Fantasy Football Calculator ADP,True,326,93240326,3,adp,10,6.0,1151.72,1522.5400000000004,False,False
2024,Fantasy Football Calculator ADP,True,326,93240326,3,target_intel,3,8.0,1417.94,1678.8200000000004,True,False
2024,Fantasy Football Calculator ADP,True,326,93240326,3,model_only,6,7.0,1302.72,1570.3199999999997,True,False
2024,Fantasy Football Calculator ADP,True,327,93240327,4,adp,6,8.0,1147.86,1491.7800000000002,True,False
2024,Fantasy Football Calculator ADP,True,327,93240327,4,target_intel,1,11.0,1442.5199999999998,1886.6599999999999,True,False
2024,Fantasy Football Calculator ADP,True,327,93240327,4,model_only,2,8.0,1337.92,1714.42,True,False
2024,Fantasy Football Calculator ADP,True,328,93240328,5,adp,11,4.0,1020.3000000000001,1383.7200000000003,False,False
2024,Fantasy Football Calculator ADP,True,328,93240328,5,target_intel,5,8.0,1273.82,1612.48,True,False
2024,Fantasy Football Calculator ADP,True,328,93240328,5,model_only,5,7.0,1372.12,1671.1799999999998,True,False
2024,Fantasy Football Calculator ADP,True,329,93240329,6,adp,3,10.0,1369.66,1620.72,True,True
2024,Fantasy Football Calculator ADP,True,329,93240329,6,target_intel,3,9.0,1249.02,1656.6599999999999,True,False
2024,Fantasy Football Calculator ADP,True,329,93240329,6,model_only,2,10.0,1320.22,1598.4999999999998,True,False
2024,Fantasy Football Calculator ADP,True,330,93240330,7,adp,9,6.0,1074.8999999999999,1502.1000000000001,False,False
2024,Fantasy Football Calculator ADP,True,330,93240330,7,target_intel,3,8.0,1280.92,1541.3600000000004,True,False
2024,Fantasy Football Calculator ADP,True,330,93240330,7,model_only,7,6.0,1404.2199999999998,1715.6000000000001,False,False
2024,Fantasy Football Calculator ADP,True,331,93240331,8,adp,11,5.0,1089.26,1535.72,False,False
2024,Fantasy Football Calculator ADP,True,331,93240331,8,target_intel,9,5.0,1266.1200000000001,1655.6,False,False
2024,Fantasy Football Calculator ADP,True,331,93240331,8,model_only,4,8.0,1379.58,1660.5600000000004,True,False
2024,Fantasy Football Calculator ADP,True,332,93240332,9,adp,1,11.0,1474.6999999999998,1721.3000000000002,True,False
2024,Fantasy Football Calculator ADP,True,332,93240332,9,target_intel,3,9.0,1199.04,1536.36,True,False
2024,Fantasy Football Calculator ADP,True,332,93240332,9,model_only,12,2.0,1293.4000000000003,1603.3400000000001,False,False
2024,Fantasy Football Calculator ADP,True,333,93240333,10,adp,10,5.0,1149.66,1423.2400000000002,False,False
2024,Fantasy Football Calculator ADP,True,333,93240333,10,target_intel,3,9.0,1188.52,1577.1599999999999,True,False
2024,Fantasy Football Calculator ADP,True,333,93240333,10,model_only,3,9.0,1263.5200000000002,1600.2999999999997,True,False
2024,Fantasy Football Calculator ADP,True,334,93240334,11,adp,4,9.0,1308.14,1745.64,True,False
2024,Fantasy Football Calculator ADP,True,334,93240334,11,target_intel,1,11.0,1425.3999999999996,1790.58,True,False
2024,Fantasy Football Calculator ADP,True,334,93240334,11,model_only,2,10.0,1380.52,1683.4,True,False
2024,Fantasy Football Calculator ADP,True,335,93240335,12,adp,7,7.0,1293.2200000000003,1697.4400000000003,False,False
2024,Fantasy Football Calculator ADP,True,335,93240335,12,target_intel,1,10.0,1433.22,1750.6999999999998,True,False
2024,Fantasy Football Calculator ADP,True,335,93240335,12,model_only,5,8.0,1370.3200000000002,1639.0,True,False
2024,Fantasy Football Calculator ADP,True,336,93240336,1,adp,10,5.0,1185.6200000000003,1501.4,False,False
2024,Fantasy Football Calculator ADP,True,336,93240336,1,target_intel,9,6.0,1229.52,1510.2399999999996,False,False
2024,Fantasy Football Calculator ADP,True,336,93240336,1,model_only,8,6.0,1344.02,1705.7199999999998,False,False
2024,Fantasy Football Calculator ADP,True,337,93240337,2,adp,12,2.0,999.46,1266.2200000000003,False,False
2024,Fantasy Football Calculator ADP,True,337,93240337,2,target_intel,2,9.0,1257.22,1566.8200000000002,True,False
2024,Fantasy Football Calculator ADP,True,337,93240337,2,model_only,3,10.0,1317.02,1758.28,True,False
2024,Fantasy Football Calculator ADP,True,338,93240338,3,adp,11,4.0,1086.16,1378.5600000000002,False,False
2024,Fantasy Football Calculator ADP,True,338,93240338,3,target_intel,9,6.0,1137.82,1464.36,False,False
2024,Fantasy Football Calculator ADP,True,338,93240338,3,model_only,4,8.0,1284.2800000000002,1742.2600000000002,True,False
2024,Fantasy Football Calculator ADP,True,339,93240339,4,adp,9,6.0,1122.5,1478.52,False,False
2024,Fantasy Football Calculator ADP,True,339,93240339,4,target_intel,1,10.0,1361.78,1808.8400000000001,True,False
2024,Fantasy Football Calculator ADP,True,339,93240339,4,model_only,3,8.0,1363.42,1667.2400000000005,True,False
2024,Fantasy Football Calculator ADP,True,340,93240340,5,adp,1,10.0,1349.7599999999998,1650.3000000000002,True,True
2024,Fantasy Football Calculator ADP,True,340,93240340,5,target_intel,9,5.0,1242.02,1547.7600000000002,False,False
2024,Fantasy Football Calculator ADP,True,340,93240340,5,model_only,5,8.0,1384.22,1685.8600000000001,True,False
2024,Fantasy Football Calculator ADP,True,341,93240341,6,adp,7,7.0,1164.64,1401.6200000000003,False,False
2024,Fantasy Football Calculator ADP,True,341,93240341,6,target_intel,2,10.0,1378.6200000000001,1616.5800000000004,True,False
2024,Fantasy Football Calculator ADP,True,341,93240341,6,model_only,1,11.0,1365.8200000000002,1641.1799999999998,True,False
2024,Fantasy Football Calculator ADP,True,342,93240342,7,adp,10,5.0,1006.9800000000002,1354.88,False,False
2024,Fantasy Football Calculator ADP,True,342,93240342,7,target_intel,7,6.0,1186.82,1528.3200000000002,False,False
2024,Fantasy Football Calculator ADP,True,342,93240342,7,model_only,5,8.0,1232.2,1537.54,True,False
2024,Fantasy Football Calculator ADP,True,343,93240343,8,adp,8,5.0,1428.7,1712.5600000000002,False,False
2024,Fantasy Football Calculator ADP,True,343,93240343,8,target_intel,10,5.0,1097.22,1405.4,False,False
2024,Fantasy Football Calculator ADP,True,343,93240343,8,model_only,5,7.0,1269.92,1586.0,True,False
2024,Fantasy Football Calculator ADP,True,344,93240344,9,adp,1,13.0,1443.62,1854.58,True,False
2024,Fantasy Football Calculator ADP,True,344,93240344,9,target_intel,5,8.0,1260.82,1491.98,True,False
2024,Fantasy Football Calculator ADP,True,344,93240344,9,model_only,2,10.0,1372.5,1719.52,True,False
2024,Fantasy Football Calculator ADP,True,345,93240345,10,adp,10,5.0,1068.3,1475.2000000000005,False,False
2024,Fantasy Football Calculator ADP,True,345,93240345,10,target_intel,2,11.0,1339.6399999999999,1737.7800000000002,True,True
2024,Fantasy Football Calculator ADP,True,345,93240345,10,model_only,1,11.0,1338.7199999999998,1637.88,True,False
2024,Fantasy Football Calculator ADP,True,346,93240346,11,adp,9,6.0,1242.8600000000001,1491.0800000000002,False,False
2024,Fantasy Football Calculator ADP,True,346,93240346,11,target_intel,8,6.0,1259.32,1693.02,False,False
2024,Fantasy Football Calculator ADP,True,346,93240346,11,model_only,10,6.0,1336.7199999999998,1634.0800000000002,False,False
2024,Fantasy Football Calculator ADP,True,347,93240347,12,adp,4,8.0,1103.2,1482.64,True,False
2024,Fantasy Football Calculator ADP,True,347,93240347,12,target_intel,2,10.0,1299.2600000000002,1797.78,True,True
2024,Fantasy Football Calculator ADP,True,347,93240347,12,model_only,4,8.0,1298.3400000000001,1674.5400000000002,True,False
2024,Fantasy Football Calculator ADP,True,348,93240348,1,adp,12,5.0,960.1600000000001,1443.8,False,False
2024,Fantasy Football Calculator ADP,True,348,93240348,1,target_intel,2,9.0,1244.1200000000001,1498.8600000000001,True,False
2024,Fantasy Football Calculator ADP,True,348,93240348,1,model_only,3,8.0,1366.0200000000002,1666.9000000000003,True,False
2024,Fantasy Football Calculator ADP,True,349,93240349,2,adp,6,7.0,1101.34,1513.54,True,True
2024,Fantasy Football Calculator ADP,True,349,93240349,2,target_intel,7,7.0,1230.7199999999998,1522.86,False,False
2024,Fantasy Football Calculator ADP,True,349,93240349,2,model_only,2,11.0,1328.7199999999998,1738.02,True,False
2024,Fantasy Football Calculator ADP,True,350,93240350,3,adp,12,3.0,1099.6000000000001,1515.4,False,False
2024,Fantasy Football Calculator ADP,True,350,93240350,3,target_intel,8,7.0,1124.92,1406.66,False,False
2024,Fantasy Football Calculator ADP,True,350,93240350,3,model_only,2,10.0,1333.1200000000001,1678.74,True,False
2024,Fantasy Football Calculator ADP,True,351,93240351,4,adp,4,8.0,1391.1000000000004,1739.92,True,False
2024,Fantasy Football Calculator ADP,True,351,93240351,4,target_intel,1,11.0,1384.92,1727.2600000000002,True,False
2024,Fantasy Football Calculator ADP,True,351,93240351,4,model_only,5,7.0,1366.3,1717.0399999999997,True,False
2024,Fantasy Football Calculator ADP,True,352,93240352,5,adp,2,9.0,1381.7,1616.0800000000002,True,False
2024,Fantasy Football Calculator ADP,True,352,93240352,5,target_intel,5,7.0,1210.62,1578.3,True,False
2024,Fantasy Football Calculator ADP,True,352,93240352,5,model_only,3,9.0,1363.0,1726.0399999999997,True,False
2024,Fantasy Football Calculator ADP,True,353,93240353,6,adp,3,9.0,1248.7200000000003,1504.16,True,False
2024,Fantasy Football Calculator ADP,True,353,93240353,6,target_intel,4,8.0,1321.92,1554.04,True,False
2024,Fantasy Football Calculator ADP,True,353,93240353,6,model_only,5,8.0,1356.52,1692.42,True,False
2024,Fantasy Football Calculator ADP,True,354,93240354,7,adp,9,7.0,1113.3,1427.2400000000002,False,False
2024,Fantasy Football Calculator ADP,True,354,93240354,7,target_intel,5,8.0,1254.72,1583.1000000000001,True,False
2024,Fantasy Football Calculator ADP,True,354,93240354,7,model_only,2,10.0,1389.1,1697.6599999999999,True,False
2024,Fantasy Football Calculator ADP,True,355,93240355,8,adp,7,6.0,1210.54,1594.0200000000002,False,False
2024,Fantasy Football Calculator ADP,True,355,93240355,8,target_intel,2,10.0,1358.12,1784.12,True,False
2024,Fantasy Football Calculator ADP,True,355,93240355,8,model_only,1,10.0,1355.92,1635.5,True,False
2024,Fantasy Football Calculator ADP,True,356,93240356,9,adp,7,7.0,1070.96,1368.5,False,False
2024,Fantasy Football Calculator ADP,True,356,93240356,9,target_intel,1,10.0,1317.9199999999998,1630.8399999999997,True,False
2024,Fantasy Football Calculator ADP,True,356,93240356,9,model_only,2,10.0,1414.4,1693.8600000000001,True,False
2024,Fantasy Football Calculator ADP,True,357,93240357,10,adp,9,6.0,1219.1799999999998,1591.5199999999998,False,False
2024,Fantasy Football Calculator ADP,True,357,93240357,10,target_intel,5,9.0,1269.92,1531.94,True,False
2024,Fantasy Football Calculator ADP,True,357,93240357,10,model_only,2,9.0,1359.8,1677.8399999999997,True,False
2024,Fantasy Football Calculator ADP,True,358,93240358,11,adp,4,7.0,1353.3999999999999,1716.2400000000002,True,True
2024,Fantasy Football Calculator ADP,True,358,93240358,11,target_intel,7,6.0,1245.4,1580.06,False,False
2024,Fantasy Football Calculator ADP,True,358,93240358,11,model_only,6,7.0,1259.8200000000002,1590.1000000000001,True,False
2024,Fantasy Football Calculator ADP,True,359,93240359,12,adp,9,5.0,1157.84,1437.58,False,False
2024,Fantasy Football Calculator ADP,True,359,93240359,12,target_intel,1,11.0,1411.2200000000003,1829.6599999999999,True,False
2024,Fantasy Football Calculator ADP,True,359,93240359,12,model_only,4,7.0,1354.42,1627.7,True,False
2024,Fantasy Football Calculator ADP,True,360,93240360,1,adp,6,8.0,1140.3,1479.9199999999998,True,False
2024,Fantasy Football Calculator ADP,True,360,93240360,1,target_intel,2,10.0,1327.3000000000002,1690.08,True,False
2024,Fantasy Football Calculator ADP,True,360,93240360,1,model_only,2,10.0,1400.32,1746.1200000000003,True,False
2024,Fantasy Football Calculator ADP,True,361,93240361,2,adp,8,6.0,1250.28,1635.44,False,False
2024,Fantasy Football Calculator ADP,True,361,93240361,2,target_intel,3,9.0,1262.2200000000003,1680.5,True,False
2024,Fantasy Football Calculator ADP,True,361,93240361,2,model_only,2,10.0,1373.72,1705.5200000000002,True,False
2024,Fantasy Football Calculator ADP,True,362,93240362,3,adp,9,6.0,1183.3,1633.8799999999999,False,False
2024,Fantasy Football Calculator ADP,True,362,93240362,3,target_intel,11,5.0,1230.6200000000001,1569.44,False,False
2024,Fantasy Football Calculator ADP,True,362,93240362,3,model_only,4,8.0,1394.1200000000001,1673.82,True,False
2024,Fantasy Football Calculator ADP,True,363,93240363,4,adp,6,8.0,1194.8000000000002,1496.3799999999999,True,False
2024,Fantasy Football Calculator ADP,True,363,93240363,4,target_intel,4,9.0,1286.0200000000002,1678.1599999999999,True,False
2024,Fantasy Football Calculator ADP,True,363,93240363,4,model_only,8,6.0,1379.52,1732.7000000000003,False,False
2024,Fantasy Football Calculator ADP,True,364,93240364,5,adp,3,8.0,1309.3999999999999,1566.2199999999998,True,False
2024,Fantasy Football Calculator ADP,True,364,93240364,5,target_intel,12,3.0,1100.22,1417.4600000000003,False,False
2024,Fantasy Football Calculator ADP,True,364,93240364,5,model_only,1,10.0,1367.78,1725.1600000000005,True,False
2024,Fantasy Football Calculator ADP,True,365,93240365,6,adp,2,11.0,1303.3999999999999,1665.8400000000004,True,False
2024,Fantasy Football Calculator ADP,True,365,93240365,6,target_intel,2,9.0,1273.1200000000001,1628.96,True,False
2024,Fantasy Football Calculator ADP,True,365,93240365,6,model_only,1,11.0,1319.6200000000003,1613.1000000000001,True,False
2024,Fantasy Football Calculator ADP,True,366,93240366,7,adp,5,7.0,1204.6200000000001,1556.2200000000003,True,False
2024,Fantasy Football Calculator ADP,True,366,93240366,7,target_intel,1,11.0,1364.82,1719.0000000000002,True,True
2024,Fantasy Football Calculator ADP,True,366,93240366,7,model_only,1,10.0,1403.8999999999999,1676.4400000000005,True,False
2024,Fantasy Football Calculator ADP,True,367,93240367,8,adp,9,6.0,1100.4,1379.92,False,False
2024,Fantasy Football Calculator ADP,True,367,93240367,8,target_intel,3,9.0,1387.8200000000002,1661.2,True,False
2024,Fantasy Football Calculator ADP,True,367,93240367,8,model_only,6,6.0,1375.82,1632.8800000000003,True,False
2024,Fantasy Football Calculator ADP,True,368,93240368,9,adp,6,7.0,1261.0600000000002,1536.4600000000003,True,False
2024,Fantasy Football Calculator ADP,True,368,93240368,9,target_intel,4,8.0,1334.8200000000002,1536.8,True,False
2024,Fantasy Football Calculator ADP,True,368,93240368,9,model_only,2,9.0,1355.7200000000003,1651.1000000000001,True,False
2024,Fantasy Football Calculator ADP,True,369,93240369,10,adp,1,11.0,1413.96,1794.4,True,False
2024,Fantasy Football Calculator ADP,True,369,93240369,10,target_intel,4,8.0,1195.52,1581.1600000000003,True,False
2024,Fantasy Football Calculator ADP,True,369,93240369,10,model_only,1,13.0,1330.4,1686.5600000000004,True,False
2024,Fantasy Football Calculator ADP,True,370,93240370,11,adp,11,4.0,1136.0800000000002,1421.2000000000003,False,False
2024,Fantasy Football Calculator ADP,True,370,93240370,11,target_intel,2,10.0,1374.6999999999998,1676.2399999999998,True,False
2024,Fantasy Football Calculator ADP,True,370,93240370,11,model_only,1,13.0,1492.72,1768.72,True,False
2024,Fantasy Football Calculator ADP,True,371,93240371,12,adp,4,9.0,1282.54,1670.6200000000003,True,False
2024,Fantasy Football Calculator ADP,True,371,93240371,12,target_intel,3,8.0,1305.5200000000002,1635.38,True,False
2024,Fantasy Football Calculator ADP,True,371,93240371,12,model_only,2,9.0,1399.4199999999998,1689.3,True,False
2024,Fantasy Football Calculator ADP,True,372,93240372,1,adp,12,4.0,910.7600000000001,1350.3400000000001,False,False
