season,seed,seat,arm,points,rank,top3,win,field_avg
2022,4,7,ADP value,1932.6399999999999,1,1,1,1676.7849999999999
2022,4,7,Model,1998.0800000000002,1,1,1,1690.4033333333334
2022,4,7,Blend,2004.7800000000002,1,1,1,1677.2849999999999
2022,4,8,ADP order,1927.26,1,1,1,1696.168333333333
2022,4,8,ADP value,1884.84,2,1,0,1684.7849999999999
2022,4,8,Model,2051.9799999999996,1,1,1,1680.845
2022,4,8,Blend,1980.7800000000002,1,1,1,1682.8350000000003
2022,4,9,ADP order,1851.04,2,1,0,1693.8866666666663
2022,4,9,ADP value,1878.34,2,1,0,1672.7133333333331
2022,4,9,Model,2051.9799999999996,1,1,1,1680.845
2022,4,9,Blend,1939.7800000000002,1,1,1,1681.3116666666665
2022,4,10,ADP order,1851.04,2,1,0,1693.8866666666663
2022,4,10,ADP value,1846.9599999999996,1,1,1,1678.995
2022,4,10,Model,2051.9799999999996,1,1,1,1680.845
2022,4,10,Blend,1901.8,3,1,0,1678.3583333333333
2022,4,11,ADP order,1883.94,1,1,1,1695.1616666666666
2022,4,11,ADP value,1699.76,7,0,0,1687.5766666666666
2022,4,11,Model,2051.9799999999996,1,1,1,1680.845
2022,4,11,Blend,1901.8,3,1,0,1678.3583333333333
2022,5,0,ADP order,1790.8000000000002,2,1,0,1678.1449999999998
2022,5,0,ADP value,1643.3,6,0,0,1679.4399999999998
2022,5,0,Model,2051.56,1,1,1,1672.2616666666665
2022,5,0,Blend,1840.12,2,1,0,1683.1649999999997
2022,5,1,ADP order,1853.0600000000004,2,1,0,1693.2966666666669
2022,5,1,ADP value,1909.4599999999998,1,1,1,1685.7250000000001
2022,5,1,Model,1989.1599999999999,1,1,1,1669.07
2022,5,1,Blend,2089.18,1,1,1,1663.7233333333334
2022,5,2,ADP order,1836.96,3,1,0,1681.455
2022,5,2,ADP value,1739.46,5,0,0,1691.2199999999996
2022,5,2,Model,2002.26,1,1,1,1667.0950000000003
2022,5,2,Blend,2089.18,1,1,1,1663.7233333333334
2022,5,3,ADP order,1865.4599999999998,2,1,0,1678.41
2022,5,3,ADP value,1656.5600000000002,8,0,0,1688.5866666666668
2022,5,3,Model,2002.26,1,1,1,1667.0950000000003
2022,5,3,Blend,2139.3799999999997,1,1,1,1665.6900000000003
2022,5,4,ADP order,1865.4599999999998,2,1,0,1678.41
2022,5,4,ADP value,1853.1599999999999,2,1,0,1685.745
2022,5,4,Model,2014.0799999999997,1,1,1,1679.8450000000003
2022,5,4,Blend,2137.28,1,1,1,1672.8916666666667
2022,5,5,ADP order,1845.46,2,1,0,1659.4166666666667
2022,5,5,ADP value,1786.6200000000006,4,0,0,1704.1500000000003
2022,5,5,Model,1983.58,1,1,1,1673.136666666667
2022,5,5,Blend,2137.28,1,1,1,1672.8916666666667
2022,5,6,ADP order,1852.3,2,1,0,1681.8483333333336
2022,5,6,ADP value,1786.6200000000006,4,0,0,1704.1500000000003
2022,5,6,Model,1983.58,1,1,1,1673.136666666667
2022,5,6,Blend,2125.3,1,1,1,1679.1683333333333
2022,5,7,ADP order,1943.5400000000002,2,1,0,1687.8100000000002
2022,5,7,ADP value,1864.42,2,1,0,1703.5083333333332
2022,5,7,Model,1983.58,1,1,1,1673.136666666667
2022,5,7,Blend,2031.34,1,1,1,1681.2516666666668
2022,5,8,ADP order,2102.34,1,1,1,1682.926666666667
2022,5,8,ADP value,1864.42,2,1,0,1703.5083333333332
2022,5,8,Model,1983.58,1,1,1,1673.136666666667
2022,5,8,Blend,2031.34,1,1,1,1681.2516666666668
2022,5,9,ADP order,2006.84,1,1,1,1665.7066666666667
2022,5,9,ADP value,1748.62,6,0,0,1700.3283333333331
2022,5,9,Model,2083.9799999999996,1,1,1,1670.4399999999998
2022,5,9,Blend,2118.4399999999996,1,1,1,1678.2916666666663
2022,5,10,ADP order,1852.7799999999997,2,1,0,1680.493333333333
2022,5,10,ADP value,1619.96,9,0,0,1700.403333333333
2022,5,10,Model,2083.9799999999996,1,1,1,1670.4399999999998
2022,5,10,Blend,2118.4399999999996,1,1,1,1678.2916666666663
2022,5,11,ADP order,2027.12,1,1,1,1681.3783333333333
2022,5,11,ADP value,1718.6599999999999,5,0,0,1687.6899999999998
2022,5,11,Model,2083.9799999999996,1,1,1,1670.4399999999998
2022,5,11,Blend,2152.56,1,1,1,1685.6650000000006
2022,6,0,ADP order,1718.28,6,0,0,1695.0799999999997
2022,6,0,ADP value,1852.48,1,1,1,1706.0599999999997
2022,6,0,Model,1988.5599999999997,1,1,1,1695.5183333333334
2022,6,0,Blend,1931.9200000000003,1,1,1,1694.5033333333338
2022,6,1,ADP order,1851.6400000000003,2,1,0,1695.2716666666665
2022,6,1,ADP value,1979.5399999999997,1,1,1,1706.968333333333
2022,6,1,Model,1988.5599999999997,1,1,1,1695.5183333333334
2022,6,1,Blend,1813.98,4,0,0,1687.1533333333336
2022,6,2,ADP order,1683.06,6,0,0,1687.7583333333334
2022,6,2,ADP value,2150.02,1,1,1,1693.9350000000002
2022,6,2,Model,1904.56,3,1,0,1704.3733333333332
2022,6,2,Blend,1829.8800000000003,4,0,0,1687.9283333333335
2022,6,3,ADP order,1926.0,1,1,1,1697.323333333333
2022,6,3,ADP value,1867.8800000000003,2,1,0,1707.4216666666664
2022,6,3,Model,1904.56,3,1,0,1704.3733333333332
2022,6,3,Blend,1723.12,6,0,0,1679.4116666666669
2022,6,4,ADP order,1716.7999999999997,6,0,0,1683.8999999999999
2022,6,4,ADP value,1954.8599999999997,1,1,1,1695.8116666666667
2022,6,4,Model,1967.6799999999996,2,1,0,1693.41
2022,6,4,Blend,1764.8199999999997,6,0,0,1692.918333333333
2022,6,5,ADP order,1765.6999999999998,3,1,0,1672.6833333333334
2022,6,5,ADP value,1708.5599999999997,6,0,0,1701.7700000000002
2022,6,5,Model,1967.6799999999996,2,1,0,1693.41
2022,6,5,Blend,1978.66,1,1,1,1686.5699999999997
2022,6,6,ADP order,1473.9999999999998,10,0,0,1661.4883333333335
2022,6,6,ADP value,1916.2600000000002,1,1,1,1693.0283333333334
2022,6,6,Model,1926.8200000000002,2,1,0,1696.1383333333333
2022,6,6,Blend,1978.66,1,1,1,1686.5699999999997
2022,6,7,ADP order,1847.7800000000002,3,1,0,1692.745
2022,6,7,ADP value,1748.66,6,0,0,1690.0150000000003
2022,6,7,Model,1926.8200000000002,2,1,0,1696.1383333333333
2022,6,7,Blend,1867.86,3,1,0,1686.863333333333
2022,6,8,ADP order,1943.04,1,1,1,1692.8466666666666
2022,6,8,ADP value,1801.3600000000001,4,0,0,1686.4516666666668
2022,6,8,Model,1926.8200000000002,2,1,0,1696.1383333333333
2022,6,8,Blend,1867.86,3,1,0,1686.8633333333335
2022,6,9,ADP order,1837.6800000000003,3,1,0,1684.9016666666664
2022,6,9,ADP value,1859.06,3,1,0,1686.626666666667
2022,6,9,Model,2042.6800000000003,1,1,1,1685.5949999999996
2022,6,9,Blend,2003.7600000000002,1,1,1,1686.4316666666666
2022,6,10,ADP order,1719.08,6,0,0,1682.5766666666666
2022,6,10,ADP value,1747.1599999999999,5,0,0,1664.7066666666667
2022,6,10,Model,2042.6800000000003,1,1,1,1685.595
2022,6,10,Blend,2003.7600000000002,1,1,1,1686.4316666666664
2022,6,11,ADP order,1727.1799999999998,6,0,0,1681.9183333333333
2022,6,11,ADP value,1756.3599999999997,4,0,0,1670.7033333333331
2022,6,11,Model,1986.76,1,1,1,1686.138333333333
2022,6,11,Blend,1964.4599999999998,1,1,1,1685.6149999999998
2022,7,0,ADP order,1317.38,12,0,0,1692.2733333333338
2022,7,0,ADP value,1616.4400000000003,9,0,0,1678.1350000000002
2022,7,0,Model,1913.06,1,1,1,1702.03
2022,7,0,Blend,1980.5199999999998,1,1,1,1674.7750000000003
2022,7,1,ADP order,1614.24,10,0,0,1683.6350000000002
2022,7,1,ADP value,1778.3999999999999,2,1,0,1676.545
2022,7,1,Model,1875.5999999999997,3,1,0,1680.6783333333333
2022,7,1,Blend,2038.9800000000002,1,1,1,1687.735
2022,7,2,ADP order,1696.04,7,0,0,1685.2849999999999
2022,7,2,ADP value,1880.7,1,1,1,1679.6866666666667
2022,7,2,Model,1875.5999999999997,3,1,0,1680.6783333333333
2022,7,2,Blend,2038.9800000000002,1,1,1,1687.735
2022,7,3,ADP order,1608.24,10,0,0,1693.531666666667
2022,7,3,ADP value,1784.6399999999999,1,1,1,1695.631666666667
2022,7,3,Model,1977.5200000000002,1,1,1,1679.905
2022,7,3,Blend,2132.8199999999997,1,1,1,1673.9016666666669
2022,7,4,ADP order,1669.96,6,0,0,1682.39
2022,7,4,ADP value,1888.74,1,1,1,1695.1816666666666
2022,7,4,Model,1977.5200000000002,1,1,1,1679.905
2022,7,4,Blend,2265.92,1,1,1,1675.5483333333339
2022,7,5,ADP order,1657.1600000000003,7,0,0,1681.755
2022,7,5,ADP value,1909.4999999999998,1,1,1,1683.9466666666667
2022,7,5,Model,1977.5200000000002,1,1,1,1679.905
2022,7,5,Blend,2173.02,1,1,1,1675.1316666666664
2022,7,6,ADP order,1723.4,3,1,0,1684.03
2022,7,6,ADP value,2010.74,1,1,1,1689.2200000000003
2022,7,6,Model,1977.5200000000002,1,1,1,1679.905
2022,7,6,Blend,2080.7,1,1,1,1675.5433333333333
2022,7,7,ADP order,1653.5,8,0,0,1686.5716666666667
2022,7,7,ADP value,1500.26,11,0,0,1673.631666666667
2022,7,7,Model,1977.5200000000002,1,1,1,1679.905
2022,7,7,Blend,2080.7,1,1,1,1675.5433333333333
2022,7,8,ADP order,1722.0799999999997,5,0,0,1674.7849999999999
2022,7,8,ADP value,1572.3599999999997,11,0,0,1683.8883333333333
2022,7,8,Model,1977.5200000000002,1,1,1,1679.905
2022,7,8,Blend,2046.9000000000003,1,1,1,1690.22
2022,7,9,ADP order,1750.18,3,1,0,1673.6566666666665
2022,7,9,ADP value,1671.4599999999998,8,0,0,1684.346666666667
2022,7,9,Model,2023.4799999999996,1,1,1,1676.243333333333
2022,7,9,Blend,1966.2,1,1,1,1685.2383333333335
2022,7,10,ADP order,1702.8200000000004,7,0,0,1682.54
2022,7,10,ADP value,1598.6599999999999,11,0,0,1671.5383333333336
2022,7,10,Model,2023.4799999999996,1,1,1,1676.243333333333
2022,7,10,Blend,1966.2,1,1,1,1685.2383333333335
2022,7,11,ADP order,1762.62,4,0,0,1678.2066666666667
2022,7,11,ADP value,1607.7600000000002,8,0,0,1667.5133333333335
2022,7,11,Model,1992.0800000000002,1,1,1,1669.8950000000002
2022,7,11,Blend,2007.46,1,1,1,1682.5383333333336
2022,8,0,ADP order,1850.7000000000003,2,1,0,1691.7583333333332
2022,8,0,ADP value,1715.34,7,0,0,1692.5516666666665
2022,8,0,Model,1960.16,1,1,1,1673.3083333333334
2022,8,0,Blend,1951.5,1,1,1,1687.5349999999999
2022,8,1,ADP order,1860.56,2,1,0,1689.715
2022,8,1,ADP value,1780.5399999999997,4,0,0,1667.1966666666667
2022,8,1,Model,1960.16,1,1,1,1673.3083333333334
2022,8,1,Blend,1898.4,1,1,1,1670.2266666666665
2022,8,2,ADP order,1899.7199999999998,1,1,1,1690.45
2022,8,2,ADP value,1811.72,3,1,0,1665.4333333333334
2022,8,2,Model,1960.16,1,1,1,1673.3083333333334
2022,8,2,Blend,1906.16,1,1,1,1645.6449999999998
2022,8,3,ADP order,1676.3200000000002,8,0,0,1696.6816666666666
2022,8,3,ADP value,1742.12,4,0,0,1665.9633333333331
2022,8,3,Model,1917.6599999999999,2,1,0,1702.2800000000004
2022,8,3,Blend,1906.16,1,1,1,1645.6449999999998
2022,8,4,ADP order,1891.3799999999999,1,1,1,1678.3950000000002
2022,8,4,ADP value,1879.5,2,1,0,1673.8433333333332
2022,8,4,Model,1913.06,2,1,0,1701.9300000000003
2022,8,4,Blend,1906.16,1,1,1,1645.6449999999998
2022,8,5,ADP order,1869.7800000000002,3,1,0,1687.8783333333333
2022,8,5,ADP value,1870.0000000000002,2,1,0,1675.4016666666666
2022,8,5,Model,1934.38,1,1,1,1687.9233333333332
2022,8,5,Blend,1820.36,2,1,0,1653.6666666666667
2022,8,6,ADP order,1923.6800000000003,1,1,1,1678.3116666666667
2022,8,6,ADP value,1822.7399999999998,3,1,0,1676.515
2022,8,6,Model,1934.38,1,1,1,1687.9233333333339
2022,8,6,Blend,1820.36,2,1,0,1653.6666666666667
2022,8,7,ADP order,1799.5800000000002,5,0,0,1690.7383333333337
2022,8,7,ADP value,1723.5400000000002,5,0,0,1684.3516666666667
2022,8,7,Model,2068.58,1,1,1,1681.2816666666668
2022,8,7,Blend,1718.1800000000003,6,0,0,1661.74
2022,8,8,ADP order,1723.7800000000002,5,0,0,1686.3550000000002
2022,8,8,ADP value,1740.74,5,0,0,1662.0433333333337
2022,8,8,Model,2068.58,1,1,1,1681.2816666666668
2022,8,8,Blend,1868.24,2,1,0,1672.4416666666668
2022,8,9,ADP order,1687.7799999999997,7,0,0,1680.0633333333335
2022,8,9,ADP value,1597.6599999999999,9,0,0,1656.3933333333334
2022,8,9,Model,2068.58,1,1,1,1681.2816666666668
2022,8,9,Blend,1868.24,2,1,0,1672.4416666666668
2022,8,10,ADP order,1660.2800000000004,8,0,0,1664.0966666666666
2022,8,10,ADP value,1626.7599999999998,8,0,0,1660.0366666666669
2022,8,10,Model,2048.48,1,1,1,1688.181666666667
2022,8,10,Blend,2019.3799999999999,1,1,1,1676.6366666666665
2022,8,11,ADP order,1645.1799999999998,9,0,0,1681.4800000000002
2022,8,11,ADP value,1586.8600000000001,9,0,0,1663.9866666666667
2022,8,11,Model,2048.48,1,1,1,1688.181666666667
2022,8,11,Blend,1994.7799999999997,1,1,1,1658.6166666666668
2022,9,0,ADP order,1718.76,6,0,0,1669.956666666667
2022,9,0,ADP value,1572.2,9,0,0,1670.283333333333
2022,9,0,Model,1967.08,1,1,1,1679.1816666666666
2022,9,0,Blend,1843.48,3,1,0,1684.3500000000001
2022,9,1,ADP order,1828.1199999999997,2,1,0,1663.2716666666668
2022,9,1,ADP value,1690.26,5,0,0,1671.118333333333
2022,9,1,Model,1890.0799999999997,2,1,0,1672.6233333333332
2022,9,1,Blend,1947.34,1,1,1,1674.9333333333332
2022,9,2,ADP order,1937.6000000000004,2,1,0,1686.8950000000004
2022,9,2,ADP value,1644.7200000000003,9,0,0,1684.1883333333335
2022,9,2,Model,1890.0799999999997,2,1,0,1672.6233333333332
2022,9,2,Blend,1909.1199999999994,2,1,0,1680.3933333333334
2022,9,3,ADP order,1676.1200000000003,6,0,0,1678.1450000000002
2022,9,3,ADP value,1701.6200000000003,5,0,0,1674.6316666666664
2022,9,3,Model,1890.0799999999997,2,1,0,1672.6233333333332
2022,9,3,Blend,1909.1199999999994,2,1,0,1680.3933333333334
2022,9,4,ADP order,1777.3,2,1,0,1677.9450000000004
2022,9,4,ADP value,1817.62,2,1,0,1673.04
2022,9,4,Model,1960.08,2,1,0,1675.9366666666667
2022,9,4,Blend,1909.1199999999994,2,1,0,1680.3933333333334
2022,9,5,ADP order,1920.7000000000003,1,1,1,1677.8100000000002
2022,9,5,ADP value,1828.9199999999996,2,1,0,1667.55
2022,9,5,Model,2064.38,1,1,1,1685.0033333333333
2022,9,5,Blend,1909.1199999999994,2,1,0,1680.3933333333334
2022,9,6,ADP order,1952.8000000000002,1,1,1,1681.4016666666669
2022,9,6,ADP value,1828.9199999999996,2,1,0,1667.55
2022,9,6,Model,2048.1599999999994,1,1,1,1690.363333333333
2022,9,6,Blend,2223.54,1,1,1,1684.3033333333333
2022,9,7,ADP order,1578.04,9,0,0,1688.6500000000003
2022,9,7,ADP value,1731.46,4,0,0,1671.2666666666667
2022,9,7,Model,2048.1599999999994,1,1,1,1690.363333333333
2022,9,7,Blend,1961.7599999999998,2,1,0,1668.8099999999997
2022,9,8,ADP order,1503.2399999999996,10,0,0,1683.1416666666664
2022,9,8,ADP value,1598.7600000000004,7,0,0,1661.1450000000002
2022,9,8,Model,2048.1599999999994,1,1,1,1690.3633333333335
2022,9,8,Blend,1961.7599999999998,2,1,0,1668.8099999999997
2022,9,9,ADP order,1478.4800000000002,11,0,0,1675.8100000000002
2022,9,9,ADP value,1603.4600000000003,8,0,0,1681.7783333333334
2022,9,9,Model,2048.1599999999994,1,1,1,1690.363333333333
2022,9,9,Blend,1961.7599999999998,2,1,0,1668.8099999999997
2022,9,10,ADP order,1484.9199999999998,11,0,0,1681.68
2022,9,10,ADP value,1539.2600000000002,7,0,0,1658.09
2022,9,10,Model,1955.0799999999997,1,1,1,1672.64
2022,9,10,Blend,1748.8200000000002,4,0,0,1670.3216666666665
2022,9,11,ADP order,1604.6399999999999,8,0,0,1690.5133333333333
2022,9,11,ADP value,1634.68,5,0,0,1648.67
2022,9,11,Model,1880.52,1,1,1,1680.1283333333333
2022,9,11,Blend,1748.8200000000002,4,0,0,1670.3216666666665
2022,10,0,ADP order,1681.3999999999999,6,0,0,1685.698333333333
2022,10,0,ADP value,1661.7999999999997,7,0,0,1687.86
2022,10,0,Model,1844.0599999999997,3,1,0,1688.3799999999999
2022,10,0,Blend,1932.9399999999998,2,1,0,1676.1766666666663
2022,10,1,ADP order,1842.0599999999995,4,0,0,1681.7699999999998
2022,10,1,ADP value,1680.52,7,0,0,1662.4233333333332
2022,10,1,Model,1844.0599999999997,3,1,0,1688.3799999999999
2022,10,1,Blend,2027.3000000000002,1,1,1,1665.4599999999998
2022,10,2,ADP order,1783.2199999999998,4,0,0,1702.7816666666665
2022,10,2,ADP value,1655.0200000000002,8,0,0,1660.8649999999998
2022,10,2,Model,1873.8799999999997,2,1,0,1691.198333333333
2022,10,2,Blend,2072.1,1,1,1,1666.8433333333332
2022,10,3,ADP order,1681.6400000000003,7,0,0,1689.2466666666667
2022,10,3,ADP value,1625.02,8,0,0,1663.5133333333333
2022,10,3,Model,1873.8799999999997,2,1,0,1691.198333333333
2022,10,3,Blend,2120.94,1,1,1,1672.58
2022,10,4,ADP order,1752.24,6,0,0,1694.2300000000002
2022,10,4,ADP value,1640.5200000000002,7,0,0,1658.9466666666667
2022,10,4,Model,1873.8799999999997,2,1,0,1691.198333333333
2022,10,4,Blend,2078.94,1,1,1,1677.113333333333
2022,10,5,ADP order,1549.4199999999998,10,0,0,1683.9683333333332
2022,10,5,ADP value,1544.5600000000002,10,0,0,1661.4133333333332
2022,10,5,Model,1873.8799999999997,2,1,0,1691.198333333333
2022,10,5,Blend,1979.62,1,1,1,1679.0699999999997
2022,10,6,ADP order,1825.96,3,1,0,1672.8
2022,10,6,ADP value,1568.1600000000003,8,0,0,1665.0883333333331
2022,10,6,Model,1873.8799999999997,2,1,0,1691.198333333333
2022,10,6,Blend,1918.02,1,1,1,1691.1616666666669
2022,10,7,ADP order,1862.44,3,1,0,1685.9633333333334
2022,10,7,ADP value,1539.36,8,0,0,1661.9983333333337
2022,10,7,Model,1908.08,2,1,0,1690.6649999999997
2022,10,7,Blend,1918.02,1,1,1,1691.1616666666669
2022,10,8,ADP order,1618.42,9,0,0,1685.3683333333338
2022,10,8,ADP value,1463.8599999999997,12,0,0,1658.1533333333334
2022,10,8,Model,1851.42,3,1,0,1681.0016666666663
2022,10,8,Blend,1813.84,2,1,0,1685.5600000000002
2022,10,9,ADP order,1602.5199999999998,9,0,0,1684.3933333333337
2022,10,9,ADP value,1457.2599999999998,11,0,0,1666.1116666666667
2022,10,9,Model,1851.42,3,1,0,1681.0016666666663
2022,10,9,Blend,1902.7400000000002,1,1,1,1685.131666666667
2022,10,10,ADP order,1764.0400000000002,4,0,0,1691.341666666667
2022,10,10,ADP value,1698.66,7,0,0,1695.9216666666664
2022,10,10,Model,1851.42,3,1,0,1681.0016666666668
2022,10,10,Blend,1859.24,1,1,1,1683.8566666666668
2022,10,11,ADP order,1698.96,6,0,0,1697.3366666666668
2022,10,11,ADP value,1808.4599999999996,2,1,0,1676.4683333333332
2022,10,11,Model,1851.42,3,1,0,1681.0016666666663
2022,10,11,Blend,1955.92,1,1,1,1681.4733333333334
2022,11,0,ADP order,1706.7000000000005,4,0,0,1651.8133333333335
2022,11,0,ADP value,1618.4,8,0,0,1679.2866666666666
2022,11,0,Model,1960.26,1,1,1,1663.0149999999996
2022,11,0,Blend,2025.8799999999999,1,1,1,1681.5416666666667
2022,11,1,ADP order,1518.18,11,0,0,1698.7483333333332
2022,11,1,ADP value,1500.3999999999996,11,0,0,1681.5199999999998
2022,11,1,Model,1960.26,1,1,1,1663.0149999999996
2022,11,1,Blend,1953.5800000000002,1,1,1,1684.0833333333333
2022,11,2,ADP order,1805.1399999999999,3,1,0,1679.8783333333333
2022,11,2,ADP value,1746.96,3,1,0,1688.9783333333332
2022,11,2,Model,1937.0600000000002,1,1,1,1671.1266666666668
2022,11,2,Blend,2041.4200000000003,1,1,1,1670.7
2022,11,3,ADP order,1989.74,2,1,0,1698.6999999999998
2022,11,3,ADP value,1719.2599999999998,4,0,0,1688.6616666666666
2022,11,3,Model,1937.0600000000002,1,1,1,1671.1266666666668
2022,11,3,Blend,2106.8199999999997,1,1,1,1668.3133333333333
2022,11,4,ADP order,2118.8,1,1,1,1684.2333333333333
2022,11,4,ADP value,1654.3799999999999,8,0,0,1685.4333333333334
2022,11,4,Model,1937.0600000000002,1,1,1,1671.1266666666668
2022,11,4,Blend,2084.92,1,1,1,1680.4766666666665
2022,11,5,ADP order,2039.6000000000004,1,1,1,1682.7166666666665
2022,11,5,ADP value,1774.52,4,0,0,1684.4083333333335
2022,11,5,Model,1937.0600000000002,1,1,1,1671.1266666666668
2022,11,5,Blend,2062.2200000000003,1,1,1,1683.3616666666665
2022,11,6,ADP order,2034.0400000000002,1,1,1,1702.5383333333332
2022,11,6,ADP value,1719.52,6,0,0,1690.6000000000001
2022,11,6,Model,2024.56,1,1,1,1694.0983333333334
2022,11,6,Blend,2062.2200000000003,1,1,1,1683.3616666666665
2022,11,7,ADP order,1680.4400000000003,7,0,0,1702.5049999999999
2022,11,7,ADP value,1734.8600000000001,6,0,0,1708.0783333333331
2022,11,7,Model,2024.56,1,1,1,1694.0983333333334
2022,11,7,Blend,2094.48,1,1,1,1692.0783333333336
2022,11,8,ADP order,1922.1200000000001,2,1,0,1701.4166666666667
2022,11,8,ADP value,1801.5600000000002,4,0,0,1677.325
2022,11,8,Model,2024.56,1,1,1,1694.0983333333334
2022,11,8,Blend,2055.24,1,1,1,1692.4616666666661
2022,11,9,ADP order,1940.4400000000003,2,1,0,1702.6616666666666
2022,11,9,ADP value,1801.5600000000002,4,0,0,1677.325
2022,11,9,Model,2055.58,1,1,1,1658.7666666666667
2022,11,9,Blend,2056.2200000000003,1,1,1,1676.7583333333332
2022,11,10,ADP order,1974.4600000000003,2,1,0,1696.5816666666667
2022,11,10,ADP value,1859.1600000000003,2,1,0,1694.006666666667
2022,11,10,Model,2055.58,1,1,1,1658.7666666666667
2022,11,10,Blend,1995.0200000000002,1,1,1,1662.6333333333332
2022,11,11,ADP order,2018.6600000000003,1,1,1,1700.3566666666668
2022,11,11,ADP value,2005.36,2,1,0,1693.131666666667
2022,11,11,Model,2055.58,1,1,1,1658.7666666666664
2022,11,11,Blend,1995.0200000000002,1,1,1,1662.6333333333334
2022,12,0,ADP order,1542.72,11,0,0,1687.8066666666666
2022,12,0,ADP value,1447.6,12,0,0,1662.1633333333336
2022,12,0,Model,1943.5600000000004,1,1,1,1693.9000000000003
2022,12,0,Blend,1997.02,1,1,1,1685.3016666666665
2022,12,1,ADP order,1691.92,6,0,0,1690.2883333333332
2022,12,1,ADP value,1406.3000000000002,12,0,0,1662.2800000000004
2022,12,1,Model,1901.9799999999996,1,1,1,1693.8400000000001
2022,12,1,Blend,1954.48,1,1,1,1671.1983333333335
2022,12,2,ADP order,1745.1800000000003,5,0,0,1706.78
2022,12,2,ADP value,1559.6599999999999,10,0,0,1707.22
2022,12,2,Model,1980.4799999999998,1,1,1,1693.7383333333335
2022,12,2,Blend,2227.04,1,1,1,1670.5483333333334
2022,12,3,ADP order,1788.38,5,0,0,1715.13
2022,12,3,ADP value,1546.0599999999997,10,0,0,1700.426666666667
2022,12,3,Model,2063.2599999999998,1,1,1,1693.595
2022,12,3,Blend,2186.3799999999997,1,1,1,1692.1916666666666
2022,12,4,ADP order,1736.5200000000002,4,0,0,1681.4216666666669
2022,12,4,ADP value,1791.46,3,1,0,1689.2583333333334
2022,12,4,Model,2061.08,1,1,1,1693.1966666666667
2022,12,4,Blend,2090.62,1,1,1,1685.9116666666666
2022,12,5,ADP order,1757.92,5,0,0,1703.035
2022,12,5,ADP value,1658.36,8,0,0,1688.1333333333334
2022,12,5,Model,2061.08,1,1,1,1693.1966666666667
2022,12,5,Blend,2090.62,1,1,1,1685.9116666666666
2022,12,6,ADP order,1665.1200000000003,8,0,0,1703.5516666666665
2022,12,6,ADP value,1545.7600000000002,10,0,0,1654.3166666666668
2022,12,6,Model,2061.08,1,1,1,1693.1966666666667
2022,12,6,Blend,2090.62,1,1,1,1685.9116666666666
2022,12,7,ADP order,1676.3799999999999,8,0,0,1709.9883333333335
2022,12,7,ADP value,1481.96,10,0,0,1660.1050000000005
2022,12,7,Model,2061.08,1,1,1,1693.1966666666667
2022,12,7,Blend,2090.62,1,1,1,1685.9116666666666
2022,12,8,ADP order,1772.6200000000001,3,1,0,1706.4066666666668
2022,12,8,ADP value,1521.3599999999997,10,0,0,1658.7800000000004
2022,12,8,Model,2061.08,1,1,1,1693.1966666666667
2022,12,8,Blend,1950.9200000000003,1,1,1,1664.1033333333332
2022,12,9,ADP order,1737.8800000000003,6,0,0,1698.545
2022,12,9,ADP value,1497.36,12,0,0,1662.3666666666668
2022,12,9,Model,2145.2799999999993,1,1,1,1676.3933333333332
2022,12,9,Blend,1834.7199999999998,3,1,0,1686.0650000000003
2022,12,10,ADP order,1612.38,9,0,0,1700.1300000000003
2022,12,10,ADP value,1493.5200000000002,12,0,0,1670.9383333333335
2022,12,10,Model,2145.2799999999993,1,1,1,1676.3933333333332
2022,12,10,Blend,1801.2199999999996,3,1,0,1690.9683333333335
2022,12,11,ADP order,1644.38,8,0,0,1692.0616666666665
2022,12,11,ADP value,1429.72,12,0,0,1677.1233333333337
2022,12,11,Model,2128.58,1,1,1,1685.8100000000002
2022,12,11,Blend,1778.0,4,0,0,1665.5600000000002
2022,13,0,ADP order,1504.6800000000003,10,0,0,1690.1449999999998
2022,13,0,ADP value,1650.2199999999998,7,0,0,1675.5383333333336
2022,13,0,Model,2023.0600000000004,2,1,0,1677.14
2022,13,0,Blend,2097.38,1,1,1,1682.66
2022,13,1,ADP order,1551.78,10,0,0,1698.1350000000002
2022,13,1,ADP value,1834.2800000000002,2,1,0,1679.7300000000002
2022,13,1,Model,2013.6599999999999,2,1,0,1690.9616666666668
2022,13,1,Blend,2148.22,1,1,1,1687.7616666666665
2022,13,2,ADP order,1551.78,10,0,0,1698.1350000000002
2022,13,2,ADP value,1834.2800000000002,2,1,0,1679.7300000000002
2022,13,2,Model,2013.6599999999999,2,1,0,1690.9616666666668
2022,13,2,Blend,2148.22,1,1,1,1687.7616666666665
2022,13,3,ADP order,1657.24,8,0,0,1679.6033333333332
2022,13,3,ADP value,1801.3999999999999,5,0,0,1694.8316666666663
2022,13,3,Model,2013.6599999999999,2,1,0,1690.9616666666668
2022,13,3,Blend,2191.62,1,1,1,1679.0716666666665
2022,13,4,ADP order,1820.54,4,0,0,1678.3199999999997
2022,13,4,ADP value,2003.3600000000001,1,1,1,1685.1449999999998
2022,13,4,Model,2013.6599999999999,2,1,0,1690.9616666666668
2022,13,4,Blend,2191.62,1,1,1,1679.0716666666665
2022,13,5,ADP order,1717.48,7,0,0,1678.4433333333334
2022,13,5,ADP value,1849.2799999999995,1,1,1,1661.7149999999995
